** CONVERTED FROM ./pi/24JUN071.edf using edfapi 3.0 Linux Sep 22 2008 on Mon Nov 29 11:29:55 2010
** DATE: Mon Nov 15 19:03:16 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** DATE: Thu Jun 24 17:33:18 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-61N19
** CAMERA_CONFIG: 61N19110.SCD
** REPARSED: EYELINK 1.10 (16/2/96)
**

MSG	13898560 Experiment: test_movieqt.py
MSG	13898560 Display resolution: 800 x 600 pixels
MSG	13899083 RECCFG CR 1000 1 1 R
MSG	13899083 ELCLCFG TOWER
MSG	13899083 GAZE_COORDS 0.00 600.00 800.00 0.00
MSG	13899083 THRESHOLDS R 82 213
MSG	13899083 ELCL_PROC CENTROID (3)
MSG	13899083 ELCL_PCR_PARAM 5 3.0
MSG	13899084 !MODE RECORD CR 1000 1 1 R
START	13899085 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RES	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	RIGHT	VEL	RES	RATE	1000.00	TRACKING	CR	FILTER	1
13899150	  377.7	  314.0	 3626.0	    3.6	   -1.7	  24.10	  25.20	...
MSG	13899151 Stimulus started
13899151	  378.2	  314.0	 3625.0	    3.4	   -1.5	  24.10	  25.20	...
13899152	  378.2	  314.0	 3615.0	    2.9	   -1.3	  24.10	  25.20	...
13899153	  378.8	  314.0	 3614.0	    2.1	   -1.1	  24.10	  25.20	...
13899154	  378.8	  314.1	 3613.0	    1.6	   -1.0	  24.10	  25.20	...
13899155	  378.6	  314.1	 3611.0	    0.8	   -0.9	  24.10	  25.20	...
13899156	  378.6	  314.1	 3608.0	    0.0	   -0.9	  24.10	  25.20	...
13899157	  378.6	  314.1	 3608.0	   -0.7	   -0.7	  24.10	  25.20	...
13899158	  378.6	  314.2	 3599.0	   -1.0	   -0.5	  24.10	  25.20	...
13899159	  378.2	  314.2	 3597.0	   -1.1	   -0.5	  24.10	  25.20	...
13899160	  377.8	  313.8	 3589.0	   -1.1	   -0.4	  24.10	  25.20	...
13899161	  377.8	  313.8	 3589.0	   -0.8	   -0.1	  24.10	  25.20	...
13899162	  377.8	  313.8	 3589.0	   -0.4	    0.3	  24.10	  25.20	...
13899163	  378.1	  313.8	 3578.0	    0.3	    0.7	  24.10	  25.20	...
13899164	  378.1	  313.8	 3577.0	    0.9	    1.1	  24.10	  25.20	...
13899165	  378.0	  313.8	 3572.0	    1.0	    1.5	  24.10	  25.20	...
13899166	  378.0	  314.0	 3568.0	    0.8	    1.8	  24.10	  25.20	...
13899167	  378.6	  314.2	 3568.0	    0.6	    2.1	  24.10	  25.20	...
13899168	  378.6	  314.1	 3566.0	    0.5	    2.4	  24.10	  25.20	...
13899169	  378.6	  314.1	 3563.0	   -0.1	    2.4	  24.10	  25.20	...
13899170	  378.6	  314.7	 3562.0	   -0.9	    2.2	  24.10	  25.20	...
13899171	  378.6	  314.7	 3555.0	   -1.4	    2.1	  24.10	  25.20	...
13899172	  378.6	  314.5	 3554.0	   -1.9	    1.8	  24.10	  25.20	...
13899173	  378.5	  314.5	 3554.0	   -1.9	    1.6	  24.10	  25.20	...
13899174	  377.6	  314.6	 3552.0	   -1.9	    1.5	  24.10	  25.20	...
13899175	  377.7	  314.6	 3550.0	   -1.9	    1.3	  24.10	  25.20	...
13899176	  377.7	  314.6	 3547.0	   -1.6	    1.1	  24.10	  25.20	...
13899177	  377.7	  314.6	 3545.0	   -1.2	    1.0	  24.10	  25.20	...
13899178	  377.6	  314.6	 3534.0	   -0.7	    0.7	  24.10	  25.20	...
13899179	  377.6	  314.6	 3534.0	   -0.3	    0.4	  24.10	  25.20	...
13899180	  378.1	  314.6	 3531.0	    0.0	    0.4	  24.10	  25.20	...
13899181	  378.2	  314.6	 3528.0	    0.4	    0.0	  24.10	  25.20	...
13899182	  378.2	  315.1	 3528.0	    0.5	   -0.4	  24.10	  25.20	...
13899183	  378.2	  315.1	 3526.0	    0.5	   -0.7	  24.10	  25.20	...
13899184	  378.0	  314.7	 3518.0	    0.1	   -1.0	  24.10	  25.20	...
13899185	  378.0	  314.8	 3518.0	   -0.1	   -1.2	  24.10	  25.20	...
13899186	  377.8	  314.8	 3517.0	   -0.3	   -1.3	  24.10	  25.20	...
13899187	  377.8	  314.2	 3510.0	   -0.6	   -1.6	  24.10	  25.20	...
13899188	  378.0	  314.5	 3507.0	   -0.9	   -1.9	  24.10	  25.20	...
13899189	  378.1	  314.5	 3507.0	   -1.1	   -1.7	  24.10	  25.20	...
13899190	  378.0	  314.1	 3506.0	   -1.0	   -1.6	  24.10	  25.20	...
13899191	  378.0	  314.1	 3505.0	   -0.8	   -1.6	  24.10	  25.20	...
13899192	  377.7	  314.2	 3501.0	   -0.8	   -1.4	  24.10	  25.20	...
13899193	  377.7	  314.6	 3492.0	   -0.8	   -1.2	  24.10	  25.20	...
13899194	  377.7	  314.6	 3494.0	   -0.6	   -1.1	  24.10	  25.20	...
13899195	  377.7	  314.2	 3494.0	   -0.5	   -1.2	  24.10	  25.20	...
13899196	  377.7	  314.0	 3492.0	   -0.3	   -1.2	  24.10	  25.20	...
13899197	  377.6	  314.0	 3491.0	   -0.1	   -1.4	  24.10	  25.20	...
13899198	  377.6	  314.2	 3476.0	   -0.0	   -1.6	  24.10	  25.20	...
13899199	  378.1	  314.2	 3476.0	   -0.2	   -1.7	  24.10	  25.20	...
13899200	  378.1	  314.1	 3475.0	   -0.1	   -1.9	  24.10	  25.20	...
13899201	  377.5	  314.1	 3475.0	   -0.3	   -2.2	  24.10	  25.20	...
13899202	  377.5	  314.1	 3471.0	   -0.7	   -2.1	  24.10	  25.20	...
13899203	  377.8	  313.8	 3472.0	   -0.9	   -1.7	  24.10	  25.20	...
13899204	  377.8	  313.7	 3472.0	   -1.0	   -1.4	  24.10	  25.20	...
13899205	  377.8	  313.7	 3464.0	   -1.4	   -1.0	  24.10	  25.20	...
13899206	  378.0	  313.6	 3465.0	   -1.8	   -0.5	  24.10	  25.20	...
13899207	  378.0	  313.3	 3465.0	   -1.9	   -0.1	  24.10	  25.20	...
13899208	  377.3	  313.3	 3461.0	   -2.1	    0.3	  24.10	  25.20	...
13899209	  377.3	  313.7	 3459.0	   -2.1	    0.9	  24.10	  25.20	...
13899210	  377.2	  313.7	 3458.0	   -1.8	    1.4	  24.10	  25.20	...
13899211	  377.2	  313.8	 3458.0	   -1.7	    1.6	  24.10	  25.20	...
13899212	  377.2	  314.1	 3457.0	   -1.6	    1.7	  24.10	  25.20	...
13899213	  377.2	  314.1	 3457.0	   -1.3	    1.7	  24.10	  25.20	...
13899214	  377.2	  314.1	 3457.0	   -1.1	    1.4	  24.10	  25.20	...
13899215	  377.3	  314.1	 3444.0	   -1.1	    1.1	  24.10	  25.20	...
13899216	  377.3	  314.1	 3444.0	   -1.0	    0.7	  24.10	  25.20	...
13899217	  377.1	  314.1	 3446.0	   -0.9	    0.0	  24.10	  25.20	...
13899218	  377.1	  314.2	 3446.0	   -1.1	   -0.7	  24.10	  25.20	...
13899219	  377.1	  314.2	 3439.0	   -1.3	   -1.1	  24.10	  25.20	...
13899220	  377.2	  314.1	 3436.0	   -1.5	   -1.5	  24.10	  25.20	...
13899221	  377.2	  314.1	 3436.0	   -1.7	   -1.9	  24.10	  25.20	...
13899222	  377.2	  314.0	 3436.0	   -1.9	   -2.0	  24.10	  25.20	...
13899223	  377.2	  313.8	 3436.0	   -1.9	   -2.1	  24.10	  25.20	...
13899224	  376.7	  313.7	 3436.0	   -1.9	   -2.3	  24.10	  25.20	...
13899225	  376.7	  313.7	 3435.0	   -1.8	   -2.2	  24.10	  25.20	...
13899226	  376.6	  313.3	 3432.0	   -1.5	   -1.8	  24.10	  25.20	...
13899227	  376.6	  313.3	 3430.0	   -1.3	   -1.6	  24.10	  25.20	...
13899228	  376.6	  313.6	 3430.0	   -1.0	   -1.1	  24.10	  25.20	...
13899229	  376.6	  313.5	 3424.0	   -0.7	   -0.6	  24.10	  25.20	...
13899230	  376.6	  313.5	 3424.0	   -0.6	   -0.3	  24.10	  25.20	...
13899231	  376.7	  313.5	 3424.0	   -0.6	    0.0	  24.10	  25.20	...
13899232	  376.7	  313.5	 3418.0	   -0.6	    0.5	  24.10	  25.20	...
13899233	  376.7	  313.2	 3418.0	   -0.6	    0.9	  24.10	  25.20	...
13899234	  376.7	  313.2	 3418.0	   -0.9	    1.1	  24.10	  25.20	...
13899235	  376.8	  313.8	 3421.0	   -1.1	    1.5	  24.10	  25.20	...
13899236	  376.7	  313.8	 3421.0	   -1.4	    1.7	  24.10	  25.20	...
13899237	  376.7	  313.8	 3413.0	   -1.9	    1.7	  24.10	  25.20	...
13899238	  376.7	  313.8	 3413.0	   -2.2	    1.6	  24.10	  25.20	...
13899239	  376.3	  313.7	 3413.0	   -2.4	    1.5	  24.10	  25.20	...
13899240	  376.1	  313.7	 3411.0	   -2.6	    1.6	  24.10	  25.20	...
13899241	  376.1	  313.8	 3408.0	   -2.6	    1.9	  24.10	  25.20	...
13899242	  376.2	  313.8	 3408.0	   -2.6	    2.0	  24.10	  25.20	...
13899243	  376.2	  314.2	 3408.0	   -2.5	    1.9	  24.10	  25.20	...
13899244	  376.2	  314.2	 3408.0	   -2.5	    1.9	  24.10	  25.20	...
13899245	  376.2	  314.2	 3405.0	   -2.1	    1.9	  24.10	  25.20	...
13899246	  375.8	  314.2	 3403.0	   -1.9	    2.1	  24.10	  25.20	...
13899247	  375.7	  313.8	 3403.0	   -1.6	    2.3	  24.10	  25.20	...
13899248	  375.7	  313.8	 3402.0	   -1.2	    2.3	  24.10	  25.20	...
13899249	  375.7	  314.2	 3397.0	   -0.9	    2.3	  24.10	  25.20	...
13899250	  375.7	  314.7	 3397.0	   -0.6	    2.2	  24.10	  25.20	...
13899251	  375.7	  314.7	 3392.0	   -0.5	    2.1	  24.10	  25.20	...
13899252	  375.8	  314.7	 3389.0	   -0.1	    1.8	  24.10	  25.20	...
13899253	  375.8	  314.7	 3389.0	    0.2	    1.7	  24.10	  25.20	...
13899254	  376.0	  314.6	 3389.0	    0.6	    1.7	  24.10	  25.20	...
13899255	  375.8	  314.6	 3383.0	    0.9	    1.8	  24.10	  25.20	...
13899256	  375.8	  314.7	 3383.0	    0.9	    1.9	  24.10	  25.20	...
13899257	  375.8	  314.7	 3383.0	    0.8	    1.8	  24.10	  25.20	...
13899258	  375.8	  314.7	 3384.0	    0.7	    1.4	  24.10	  25.20	...
13899259	  375.8	  314.7	 3384.0	    0.6	    0.8	  24.10	  25.20	...
13899260	  375.8	  314.8	 3385.0	    0.1	   -0.2	  24.10	  25.20	...
13899261	  376.2	  314.8	 3385.0	   -0.8	   -1.5	  24.10	  25.20	...
13899262	  376.2	  314.8	 3386.0	   -2.2	   -3.8	  24.10	  25.20	...
13899263	  376.2	  315.3	 3386.0	   -4.7	   -7.0	  24.10	  25.20	...
13899264	  376.1	  315.3	 3379.0	   -8.0	  -10.5	  24.10	  25.20	...
EFIX R   13899126	13899264	139	  377.4	  314.0	   3511	  24.10	  25.20
SSACC R  13899265
13899265	  376.1	  315.3	 3379.0	  -12.0	  -14.6	  24.10	  25.20	...
13899266	  375.7	  315.3	 3375.0	  -17.8	  -19.2	  24.10	  25.20	...
13899267	  375.7	  314.7	 3374.0	  -24.0	  -23.5	  24.10	  25.20	...
13899268	  375.6	  313.8	 3372.0	  -31.6	  -27.2	  24.10	  25.20	...
13899269	  375.2	  312.5	 3372.0	  -39.3	  -30.3	  24.10	  25.20	...
13899270	  374.2	  311.6	 3367.0	  -47.0	  -32.3	  24.10	  25.20	...
13899271	  373.0	  309.8	 3360.0	  -53.8	  -33.0	  24.10	  25.20	...
13899272	  370.7	  307.7	 3358.0	  -59.3	  -33.1	  24.10	  25.20	...
13899273	  368.7	  307.0	 3356.0	  -63.1	  -31.9	  24.10	  25.20	...
13899274	  366.7	  306.2	 3356.0	  -64.4	  -29.0	  24.00	  25.20	...
13899275	  362.6	  304.1	 3357.0	  -62.7	  -25.5	  24.00	  25.20	...
13899276	  361.6	  304.1	 3359.0	  -58.3	  -21.7	  24.00	  25.20	...
13899277	  357.7	  304.2	 3362.0	  -50.2	  -16.9	  24.00	  25.20	...
13899278	  356.2	  304.1	 3362.0	  -41.0	  -12.5	  24.00	  25.20	...
13899279	  355.0	  304.0	 3360.0	  -28.7	   -8.5	  24.00	  25.20	...
13899280	  354.0	  303.6	 3358.0	  -16.0	   -4.9	  24.00	  25.20	...
13899281	  354.0	  303.6	 3360.0	   -3.2	   -1.9	  24.00	  25.20	...
13899282	  354.7	  303.5	 3360.0	    9.0	    0.4	  24.00	  25.20	...
13899283	  355.0	  303.5	 3357.0	   18.9	    1.9	  24.00	  25.20	...
13899284	  358.0	  304.3	 3357.0	   27.4	    3.1	  24.00	  25.20	...
13899285	  358.8	  304.2	 3357.0	   32.6	    3.2	  24.00	  25.20	...
13899286	  361.8	  305.1	 3355.0	   35.7	    2.9	  24.00	  25.20	...
